user_id,product,price,quantity,timestamp
U1399,mouse,350.29,3,2025-08-01 03:17:00
U1389,laptop,214.36,2,2025-08-01 03:18:00
U1494,mouse,549.35,4,2025-08-01 03:19:00
U1063,tablet,1413.38,3,2025-08-01 03:20:00
U1404,laptop,737.49,2,2025-08-01 03:21:00
U1119,phone,1130.15,1,2025-08-01 03:22:00
U1001,keyboard,277.18,2,2025-08-01 03:23:00
U1216,keyboard,646.38,4,2025-08-01 03:24:00
U1339,laptop,515.15,3,2025-08-01 03:25:00
U1380,tablet,574.66,1,2025-08-01 03:26:00
U1197,laptop,215.59,1,2025-08-01 03:27:00
U1136,tablet,1065.53,3,2025-08-01 03:28:00
U1288,tablet,695.7,4,2025-08-01 03:29:00
U1031,tablet,811.44,3,2025-08-01 03:30:00
U1483,phone,567.39,4,2025-08-01 03:31:00
U1456,tablet,1140.2,2,2025-08-01 03:32:00
U1296,mouse,896.41,3,2025-08-01 03:33:00
U1433,laptop,1305.92,1,2025-08-01 03:34:00
U1007,laptop,239.09,3,2025-08-01 03:35:00
U1178,phone,1143.91,3,2025-08-01 03:36:00
U1436,tablet,791.68,4,2025-08-01 03:37:00
U1434,phone,688.25,2,2025-08-01 03:38:00
U1041,mouse,1114.09,1,2025-08-01 03:39:00
U1234,mouse,262.02,3,2025-08-01 03:40:00
U1040,laptop,734.19,2,2025-08-01 03:41:00
U1394,keyboard,947.96,2,2025-08-01 03:42:00
U1379,mouse,1404.03,1,2025-08-01 03:43:00
U1180,mouse,782.57,4,2025-08-01 03:44:00
U1481,phone,292.28,2,2025-08-01 03:45:00
U1268,tablet,1217.25,3,2025-08-01 03:46:00
U1209,phone,653.29,1,2025-08-01 03:47:00
U1042,mouse,765.74,3,2025-08-01 03:48:00
U1444,laptop,560.12,3,2025-08-01 03:49:00
U1329,mouse,811.77,2,2025-08-01 03:50:00
U1194,tablet,845.97,3,2025-08-01 03:51:00
U1427,mouse,1404.85,3,2025-08-01 03:52:00
U1158,keyboard,686.07,2,2025-08-01 03:53:00
U1252,mouse,71.52,4,2025-08-01 03:54:00
U1325,phone,999.07,1,2025-08-01 03:55:00
U1411,keyboard,954.17,3,2025-08-01 03:56:00
U1271,phone,720.39,3,2025-08-01 03:57:00
U1238,phone,1297.75,3,2025-08-01 03:58:00
U1314,tablet,955.86,1,2025-08-01 03:59:00
U1397,mouse,694.38,2,2025-08-01 04:00:00
U1210,phone,156.27,1,2025-08-01 04:01:00
U1169,phone,987.81,4,2025-08-01 04:02:00
U1103,laptop,1077.58,3,2025-08-01 04:03:00
U1358,keyboard,917.53,2,2025-08-01 04:04:00
U1478,laptop,490.74,1,2025-08-01 04:05:00
U1270,phone,1223.79,1,2025-08-01 04:06:00
U1495,mouse,929.45,4,2025-08-01 04:07:00
U1302,laptop,1488.63,4,2025-08-01 04:08:00
U1198,mouse,472.7,2,2025-08-01 04:09:00
U1327,tablet,1455.0,4,2025-08-01 04:10:00
U1075,tablet,241.08,1,2025-08-01 04:11:00
U1412,phone,1273.7,1,2025-08-01 04:12:00
U1007,phone,557.74,3,2025-08-01 04:13:00
U1361,phone,1433.4,3,2025-08-01 04:14:00
U1322,mouse,1259.8,2,2025-08-01 04:15:00
U1196,laptop,213.2,3,2025-08-01 04:16:00
U1298,tablet,1091.73,3,2025-08-01 04:17:00
U1264,phone,605.72,3,2025-08-01 04:18:00
U1329,phone,753.16,1,2025-08-01 04:19:00
U1388,keyboard,571.28,4,2025-08-01 04:20:00
U1481,tablet,1005.14,2,2025-08-01 04:21:00
U1160,mouse,403.1,3,2025-08-01 04:22:00
U1255,tablet,60.88,3,2025-08-01 04:23:00
U1312,phone,1245.43,4,2025-08-01 04:24:00
U1062,tablet,77.99,2,2025-08-01 04:25:00
U1339,keyboard,843.19,1,2025-08-01 04:26:00
U1400,tablet,1014.72,2,2025-08-01 04:27:00
U1064,keyboard,167.47,1,2025-08-01 04:28:00
U1229,keyboard,758.14,1,2025-08-01 04:29:00
U1359,phone,1316.14,3,2025-08-01 04:30:00
U1285,laptop,786.52,2,2025-08-01 04:31:00
U1489,tablet,347.6,3,2025-08-01 04:32:00
U1490,tablet,1015.38,3,2025-08-01 04:33:00
U1406,tablet,70.23,3,2025-08-01 04:34:00
U1470,phone,1434.23,1,2025-08-01 04:35:00
U1322,phone,1404.38,3,2025-08-01 04:36:00
U1182,phone,1041.58,3,2025-08-01 04:37:00
U1080,keyboard,1105.91,1,2025-08-01 04:38:00
U1220,tablet,1419.03,4,2025-08-01 04:39:00
U1323,tablet,638.4,4,2025-08-01 04:40:00
U1390,phone,1197.05,2,2025-08-01 04:41:00
U1001,keyboard,443.77,1,2025-08-01 04:42:00
U1107,keyboard,370.05,2,2025-08-01 04:43:00
U1027,laptop,667.49,4,2025-08-01 04:44:00
U1406,keyboard,845.88,1,2025-08-01 04:45:00
U1088,mouse,839.77,3,2025-08-01 04:46:00
U1144,laptop,952.32,3,2025-08-01 04:47:00
U1361,laptop,591.18,3,2025-08-01 04:48:00
U1165,tablet,1263.62,3,2025-08-01 04:49:00
U1029,mouse,174.35,4,2025-08-01 04:50:00
U1045,laptop,852.66,2,2025-08-01 04:51:00
U1359,laptop,201.3,4,2025-08-01 04:52:00
U1369,tablet,367.12,4,2025-08-01 04:53:00
U1307,laptop,257.36,2,2025-08-01 04:54:00
U1415,tablet,374.55,2,2025-08-01 04:55:00
U1285,mouse,705.57,1,2025-08-01 04:56:00
U1148,mouse,1086.05,3,2025-08-01 04:57:00
U1050,mouse,478.28,3,2025-08-01 04:58:00
U1246,keyboard,758.87,2,2025-08-01 04:59:00
U1079,mouse,1479.98,4,2025-08-01 05:00:00
U1024,tablet,416.81,4,2025-08-01 05:01:00
U1104,mouse,74.8,2,2025-08-01 05:02:00
U1098,tablet,1084.93,1,2025-08-01 05:03:00
U1317,laptop,845.79,1,2025-08-01 05:04:00
U1273,mouse,1111.54,1,2025-08-01 05:05:00
U1015,keyboard,188.52,1,2025-08-01 05:06:00
U1205,mouse,1421.57,4,2025-08-01 05:07:00
U1473,tablet,1146.09,1,2025-08-01 05:08:00
U1315,phone,498.15,3,2025-08-01 05:09:00
U1483,mouse,121.89,4,2025-08-01 05:10:00
U1270,mouse,1498.48,1,2025-08-01 05:11:00
U1430,tablet,214.76,3,2025-08-01 05:12:00
U1488,laptop,348.65,2,2025-08-01 05:13:00
U1287,laptop,1449.36,3,2025-08-01 05:14:00
U1426,tablet,802.7,2,2025-08-01 05:15:00
U1270,mouse,198.59,2,2025-08-01 05:16:00
U1319,tablet,905.72,2,2025-08-01 05:17:00
U1404,laptop,166.88,4,2025-08-01 05:18:00
U1436,keyboard,506.01,3,2025-08-01 05:19:00
U1434,tablet,490.85,3,2025-08-01 05:20:00
U1376,phone,1015.9,1,2025-08-01 05:21:00
U1499,keyboard,728.63,4,2025-08-01 05:22:00
U1217,keyboard,68.49,3,2025-08-01 05:23:00
U1479,laptop,1181.55,3,2025-08-01 05:24:00
U1444,laptop,407.09,4,2025-08-01 05:25:00
U1172,keyboard,1289.97,1,2025-08-01 05:26:00
U1430,mouse,460.58,4,2025-08-01 05:27:00
U1041,phone,1165.64,1,2025-08-01 05:28:00
U1461,tablet,128.54,3,2025-08-01 05:29:00
U1473,laptop,520.73,2,2025-08-01 05:30:00
U1256,keyboard,1485.73,2,2025-08-01 05:31:00
U1328,phone,841.9,3,2025-08-01 05:32:00
U1470,tablet,1456.46,1,2025-08-01 05:33:00
U1458,phone,767.06,1,2025-08-01 05:34:00
U1396,keyboard,329.11,4,2025-08-01 05:35:00
U1271,laptop,372.32,1,2025-08-01 05:36:00
U1179,laptop,1409.21,1,2025-08-01 05:37:00
U1391,tablet,1466.34,4,2025-08-01 05:38:00
U1138,phone,729.47,3,2025-08-01 05:39:00
U1082,tablet,344.9,1,2025-08-01 05:40:00
U1098,tablet,188.92,3,2025-08-01 05:41:00
U1068,laptop,944.29,3,2025-08-01 05:42:00
U1113,phone,820.48,2,2025-08-01 05:43:00
U1145,laptop,922.87,4,2025-08-01 05:44:00
U1145,mouse,848.81,4,2025-08-01 05:45:00
U1281,laptop,1362.59,2,2025-08-01 05:46:00
U1461,phone,824.19,3,2025-08-01 05:47:00
U1267,phone,1380.97,3,2025-08-01 05:48:00
U1166,laptop,456.37,1,2025-08-01 05:49:00
U1033,laptop,1069.34,3,2025-08-01 05:50:00
U1108,mouse,847.41,4,2025-08-01 05:51:00
U1184,mouse,413.32,4,2025-08-01 05:52:00
U1289,keyboard,435.82,1,2025-08-01 05:53:00
U1100,mouse,10.03,1,2025-08-01 05:54:00
U1422,keyboard,1442.89,3,2025-08-01 05:55:00
U1360,mouse,971.36,1,2025-08-01 05:56:00
U1116,phone,509.8,2,2025-08-01 05:57:00
U1476,keyboard,941.99,2,2025-08-01 05:58:00
U1203,laptop,1261.77,3,2025-08-01 05:59:00
U1378,laptop,1259.51,1,2025-08-01 06:00:00
U1184,laptop,1324.58,1,2025-08-01 06:01:00
U1384,phone,1282.74,2,2025-08-01 06:02:00
U1281,phone,738.68,4,2025-08-01 06:03:00
U1428,tablet,489.9,3,2025-08-01 06:04:00
U1418,laptop,443.43,1,2025-08-01 06:05:00
U1378,tablet,86.5,3,2025-08-01 06:06:00
U1329,phone,610.7,1,2025-08-01 06:07:00
U1342,tablet,1342.26,2,2025-08-01 06:08:00
U1464,phone,1296.27,2,2025-08-01 06:09:00
U1252,tablet,494.48,3,2025-08-01 06:10:00
U1364,mouse,1248.62,1,2025-08-01 06:11:00
U1497,keyboard,132.3,3,2025-08-01 06:12:00
U1138,mouse,1490.54,2,2025-08-01 06:13:00
U1206,mouse,1427.7,2,2025-08-01 06:14:00
U1062,keyboard,1308.18,1,2025-08-01 06:15:00
U1223,phone,380.4,1,2025-08-01 06:16:00
U1091,laptop,578.68,4,2025-08-01 06:17:00
U1004,keyboard,1479.83,2,2025-08-01 06:18:00
U1314,mouse,1306.21,1,2025-08-01 06:19:00
U1131,tablet,1323.47,4,2025-08-01 06:20:00
U1108,phone,652.35,3,2025-08-01 06:21:00
U1331,phone,1175.08,3,2025-08-01 06:22:00
U1315,laptop,1389.65,1,2025-08-01 06:23:00
U1242,laptop,1429.27,1,2025-08-01 06:24:00
U1435,tablet,286.97,4,2025-08-01 06:25:00
U1129,laptop,897.04,1,2025-08-01 06:26:00
U1331,tablet,1390.99,4,2025-08-01 06:27:00
U1411,keyboard,1488.28,1,2025-08-01 06:28:00
U1212,tablet,1039.05,2,2025-08-01 06:29:00
U1331,mouse,1108.37,3,2025-08-01 06:30:00
U1243,tablet,1033.91,3,2025-08-01 06:31:00
U1442,keyboard,453.48,4,2025-08-01 06:32:00
U1097,mouse,1234.63,1,2025-08-01 06:33:00
U1390,keyboard,25.95,1,2025-08-01 06:34:00
U1291,phone,74.99,1,2025-08-01 06:35:00
U1191,phone,112.31,2,2025-08-01 06:36:00
U1183,phone,397.97,2,2025-08-01 06:37:00
U1300,laptop,1186.33,4,2025-08-01 06:38:00
U1144,keyboard,660.06,4,2025-08-01 06:39:00
U1003,tablet,1379.1,4,2025-08-01 06:40:00
U1419,tablet,287.8,2,2025-08-01 06:41:00
U1359,phone,174.46,3,2025-08-01 06:42:00
U1171,mouse,426.79,2,2025-08-01 06:43:00
U1097,phone,1338.99,2,2025-08-01 06:44:00
U1237,mouse,1369.57,1,2025-08-01 06:45:00
U1458,phone,1097.62,1,2025-08-01 06:46:00
U1241,laptop,550.75,1,2025-08-01 06:47:00
U1135,keyboard,1361.85,2,2025-08-01 06:48:00
U1040,tablet,1442.89,1,2025-08-01 06:49:00
U1441,keyboard,1428.63,1,2025-08-01 06:50:00
U1341,mouse,592.26,1,2025-08-01 06:51:00
U1222,keyboard,1481.59,4,2025-08-01 06:52:00
U1008,tablet,1476.94,4,2025-08-01 06:53:00
U1302,keyboard,803.36,1,2025-08-01 06:54:00
U1407,phone,242.43,4,2025-08-01 06:55:00
U1487,phone,1085.76,4,2025-08-01 06:56:00
U1340,phone,13.11,1,2025-08-01 06:57:00
U1048,phone,79.53,1,2025-08-01 06:58:00
U1087,laptop,202.2,4,2025-08-01 06:59:00
U1197,laptop,293.77,1,2025-08-01 07:00:00
U1406,phone,1307.95,1,2025-08-01 07:01:00
U1406,mouse,189.19,4,2025-08-01 07:02:00
U1329,phone,114.24,2,2025-08-01 07:03:00
U1416,keyboard,749.07,2,2025-08-01 07:04:00
U1441,tablet,1382.32,1,2025-08-01 07:05:00
U1279,phone,769.39,1,2025-08-01 07:06:00
U1392,phone,153.13,2,2025-08-01 07:07:00
U1338,keyboard,1039.24,1,2025-08-01 07:08:00
U1160,tablet,707.79,1,2025-08-01 07:09:00
U1357,laptop,448.1,1,2025-08-01 07:10:00
U1498,tablet,562.15,1,2025-08-01 07:11:00
U1495,phone,507.17,4,2025-08-01 07:12:00
U1224,keyboard,57.78,4,2025-08-01 07:13:00
U1381,keyboard,17.35,1,2025-08-01 07:14:00
U1016,keyboard,96.11,2,2025-08-01 07:15:00
U1425,keyboard,682.25,3,2025-08-01 07:16:00
U1101,keyboard,281.2,2,2025-08-01 07:17:00
U1155,mouse,1339.87,4,2025-08-01 07:18:00
U1466,mouse,1060.18,2,2025-08-01 07:19:00
U1088,mouse,115.06,2,2025-08-01 07:20:00
U1307,laptop,624.48,4,2025-08-01 07:21:00
U1224,tablet,1183.32,1,2025-08-01 07:22:00
U1427,keyboard,1392.81,3,2025-08-01 07:23:00
U1220,laptop,762.17,4,2025-08-01 07:24:00
U1475,phone,1375.81,1,2025-08-01 07:25:00
U1107,keyboard,1388.9,3,2025-08-01 07:26:00
U1309,phone,920.37,3,2025-08-01 07:27:00
U1111,mouse,56.69,1,2025-08-01 07:28:00
U1317,phone,916.96,3,2025-08-01 07:29:00
U1091,mouse,1286.89,2,2025-08-01 07:30:00
U1194,mouse,753.78,2,2025-08-01 07:31:00
U1199,tablet,1142.44,4,2025-08-01 07:32:00
U1021,tablet,195.79,1,2025-08-01 07:33:00
U1425,mouse,775.72,1,2025-08-01 07:34:00
U1044,tablet,68.8,4,2025-08-01 07:35:00
U1430,keyboard,1358.97,1,2025-08-01 07:36:00
U1061,keyboard,1007.14,3,2025-08-01 07:37:00
U1241,tablet,203.75,2,2025-08-01 07:38:00
U1070,phone,932.96,3,2025-08-01 07:39:00
U1418,mouse,539.8,2,2025-08-01 07:40:00
U1434,mouse,445.08,2,2025-08-01 07:41:00
U1106,keyboard,688.41,2,2025-08-01 07:42:00
U1277,phone,1048.77,4,2025-08-01 07:43:00
U1468,keyboard,1172.88,2,2025-08-01 07:44:00
U1358,mouse,830.93,1,2025-08-01 07:45:00
U1059,laptop,145.37,1,2025-08-01 07:46:00
U1272,keyboard,1371.55,4,2025-08-01 07:47:00
U1399,mouse,647.06,4,2025-08-01 07:48:00
U1114,tablet,103.31,4,2025-08-01 07:49:00
U1448,laptop,1493.94,2,2025-08-01 07:50:00
U1347,keyboard,708.4,4,2025-08-01 07:51:00
U1111,phone,593.96,1,2025-08-01 07:52:00
U1241,phone,15.52,2,2025-08-01 07:53:00
U1300,tablet,356.31,4,2025-08-01 07:54:00
U1460,laptop,1410.43,4,2025-08-01 07:55:00
U1165,phone,1384.13,4,2025-08-01 07:56:00
U1012,tablet,1232.16,3,2025-08-01 07:57:00
U1221,laptop,1399.46,3,2025-08-01 07:58:00
U1480,phone,565.4,4,2025-08-01 07:59:00
U1076,tablet,458.23,2,2025-08-01 08:00:00
U1208,laptop,16.4,2,2025-08-01 08:01:00
U1390,keyboard,144.79,3,2025-08-01 08:02:00
U1094,mouse,618.07,4,2025-08-01 08:03:00
U1360,mouse,1105.8,3,2025-08-01 08:04:00
U1087,phone,1367.81,2,2025-08-01 08:05:00
U1193,phone,1401.06,1,2025-08-01 08:06:00
U1290,tablet,246.29,1,2025-08-01 08:07:00
U1234,mouse,776.48,3,2025-08-01 08:08:00
U1373,laptop,105.61,1,2025-08-01 08:09:00
U1274,laptop,547.87,1,2025-08-01 08:10:00
U1072,mouse,881.0,3,2025-08-01 08:11:00
U1150,mouse,1037.57,3,2025-08-01 08:12:00
U1218,laptop,1417.35,2,2025-08-01 08:13:00
U1028,laptop,271.39,2,2025-08-01 08:14:00
U1284,laptop,470.7,2,2025-08-01 08:15:00
U1048,mouse,768.6,3,2025-08-01 08:16:00
U1435,keyboard,1028.27,1,2025-08-01 08:17:00
U1041,tablet,324.08,2,2025-08-01 08:18:00
U1149,mouse,595.48,1,2025-08-01 08:19:00
U1366,phone,518.3,2,2025-08-01 08:20:00
U1035,laptop,1159.7,1,2025-08-01 08:21:00
U1023,laptop,133.71,1,2025-08-01 08:22:00
U1016,phone,1189.3,3,2025-08-01 08:23:00
U1490,laptop,254.68,2,2025-08-01 08:24:00
U1283,tablet,323.84,4,2025-08-01 08:25:00
U1388,mouse,714.1,4,2025-08-01 08:26:00
U1105,mouse,661.53,1,2025-08-01 08:27:00
U1096,laptop,907.86,3,2025-08-01 08:28:00
U1399,phone,551.43,4,2025-08-01 08:29:00
